16-Jan-22 01:29:48,203|INFO |L.external         |Thread-5                   |Checked for software updates. This Lightstreamer Server: 7.2.0 build 2001 released on 2021-07-15 - Newer Lightstreamer Server: 7.2.2 build 2341 released on 2021-12-22. Please go to lightstreamer.com/download/ to get the new version.
16-Jan-22 08:18:59,992|INFO |L.init             |main                       |Lightstreamer Server 7.2.0 build 2001
16-Jan-22 08:18:59,995|INFO |L.init             |main                       |Server launched on Java Virtual Machine: Oracle Corporation, Java HotSpot(TM) 64-Bit Server VM, 25.311-b11, 1.8.0_311-b11 on Windows 10
16-Jan-22 08:19:00,008|INFO |L.license          |main                       |License correctly bound with the following parameter(s):
16-Jan-22 08:19:00,010|INFO |L.license          |main                       |        Product                          : LS-SERVER
16-Jan-22 08:19:00,010|INFO |L.license          |main                       |        Edition                          : ENTERPRISE
16-Jan-22 08:19:00,010|INFO |L.license          |main                       |        License Type                     : DEMO
16-Jan-22 08:19:00,010|INFO |L.license          |main                       |        Contract Id                      : DEMO
16-Jan-22 08:19:00,010|INFO |L.init             |main                       |        Mobile Push Notifications        : enabled
16-Jan-22 08:19:00,011|INFO |L.init             |main                       |        Max Message Rate (Downstream)    : unlimited
16-Jan-22 08:19:00,012|INFO |L.init             |main                       |        JMX Management API               : enabled
16-Jan-22 08:19:00,012|INFO |L.init             |main                       |        Bandwidth Control                : enabled
16-Jan-22 08:19:00,012|INFO |L.init             |main                       |        TLS/SSL Support                  : enabled
16-Jan-22 08:19:00,012|INFO |L.init             |main                       |        Web Client API                   : enabled (all versions)
16-Jan-22 08:19:00,012|INFO |L.init             |main                       |        Android Client API               : enabled (all versions)
16-Jan-22 08:19:00,012|INFO |L.init             |main                       |        iOS Client API                   : enabled (all versions)
16-Jan-22 08:19:00,012|INFO |L.init             |main                       |        Java SE Client API               : enabled (all versions)
16-Jan-22 08:19:00,013|INFO |L.init             |main                       |        .NET Standard Client API         : enabled (all versions)
16-Jan-22 08:19:00,013|INFO |L.init             |main                       |        Node.js Client API               : enabled (all versions)
16-Jan-22 08:19:00,013|INFO |L.init             |main                       |        macOS Client API                 : enabled (all versions)
16-Jan-22 08:19:00,013|INFO |L.init             |main                       |        tvOS Client API                  : enabled (all versions)
16-Jan-22 08:19:00,014|INFO |L.init             |main                       |        watchOS Client API               : enabled (all versions)
16-Jan-22 08:19:00,014|INFO |L.init             |main                       |        Generic Clients (TLCP Protocol)  : enabled (all versions)
16-Jan-22 08:19:00,015|INFO |L.init             |main                       |        [Legacy] BlackBerry Client API   : enabled (all versions)
16-Jan-22 08:19:00,015|INFO |L.init             |main                       |        [Legacy] Flash Client API        : enabled (all versions)
16-Jan-22 08:19:00,015|INFO |L.init             |main                       |        [Legacy] Flex and AIR Client API : enabled (all versions)
16-Jan-22 08:19:00,016|INFO |L.init             |main                       |        [Legacy] Java ME Client API      : enabled (all versions)
16-Jan-22 08:19:00,016|INFO |L.init             |main                       |        [Legacy] Silverlight Client API  : enabled (all versions)
16-Jan-22 08:19:00,016|WARN |L.init             |main                       |Lightstreamer Server is running with a Demo license, which has a limit of 20 concurrent users and can be used for evaluation, development, and testing, but not for production. If you need to evaluate Lightstreamer Server without this user limit, or need any information on the other license types, please contact info@lightstreamer.com
16-Jan-22 08:19:00,300|INFO |L.init             |main                       |Number of detected cores: 12
16-Jan-22 08:19:00,301|INFO |L.init             |main                       |Lightstreamer Server starting in ENTERPRISE edition.
16-Jan-22 08:19:00,488|ERROR|L.init             |main                       |Error in JMX support initialization: JMXException: java.rmi.server.ExportException: Port already in use: 8888; nested exception is: 
	java.net.BindException: Address already in use: JVM_Bind.
16-Jan-22 08:19:00,489|FATAL|L.init             |main                       |Monitoring configuration error.
16-Jan-22 08:19:12,727|INFO |L.init             |Thread-16                  |Shutdown requested by script, or via JMX.
16-Jan-22 08:19:17,811|INFO |L.init             |main                       |Lightstreamer Server 7.2.0 build 2001
16-Jan-22 08:19:17,827|INFO |L.init             |main                       |Server launched on Java Virtual Machine: Oracle Corporation, Java HotSpot(TM) 64-Bit Server VM, 25.311-b11, 1.8.0_311-b11 on Windows 10
16-Jan-22 08:19:17,841|INFO |L.license          |main                       |License correctly bound with the following parameter(s):
16-Jan-22 08:19:17,842|INFO |L.license          |main                       |        Product                          : LS-SERVER
16-Jan-22 08:19:17,842|INFO |L.license          |main                       |        Edition                          : ENTERPRISE
16-Jan-22 08:19:17,842|INFO |L.license          |main                       |        License Type                     : DEMO
16-Jan-22 08:19:17,842|INFO |L.license          |main                       |        Contract Id                      : DEMO
16-Jan-22 08:19:17,843|INFO |L.init             |main                       |        Mobile Push Notifications        : enabled
16-Jan-22 08:19:17,843|INFO |L.init             |main                       |        Max Message Rate (Downstream)    : unlimited
16-Jan-22 08:19:17,843|INFO |L.init             |main                       |        JMX Management API               : enabled
16-Jan-22 08:19:17,843|INFO |L.init             |main                       |        Bandwidth Control                : enabled
16-Jan-22 08:19:17,843|INFO |L.init             |main                       |        TLS/SSL Support                  : enabled
16-Jan-22 08:19:17,843|INFO |L.init             |main                       |        Web Client API                   : enabled (all versions)
16-Jan-22 08:19:17,843|INFO |L.init             |main                       |        Android Client API               : enabled (all versions)
16-Jan-22 08:19:17,843|INFO |L.init             |main                       |        iOS Client API                   : enabled (all versions)
16-Jan-22 08:19:17,844|INFO |L.init             |main                       |        Java SE Client API               : enabled (all versions)
16-Jan-22 08:19:17,844|INFO |L.init             |main                       |        .NET Standard Client API         : enabled (all versions)
16-Jan-22 08:19:17,844|INFO |L.init             |main                       |        Node.js Client API               : enabled (all versions)
16-Jan-22 08:19:17,844|INFO |L.init             |main                       |        macOS Client API                 : enabled (all versions)
16-Jan-22 08:19:17,845|INFO |L.init             |main                       |        tvOS Client API                  : enabled (all versions)
16-Jan-22 08:19:17,845|INFO |L.init             |main                       |        watchOS Client API               : enabled (all versions)
16-Jan-22 08:19:17,845|INFO |L.init             |main                       |        Generic Clients (TLCP Protocol)  : enabled (all versions)
16-Jan-22 08:19:17,845|INFO |L.init             |main                       |        [Legacy] BlackBerry Client API   : enabled (all versions)
16-Jan-22 08:19:17,845|INFO |L.init             |main                       |        [Legacy] Flash Client API        : enabled (all versions)
16-Jan-22 08:19:17,846|INFO |L.init             |main                       |        [Legacy] Flex and AIR Client API : enabled (all versions)
16-Jan-22 08:19:17,846|INFO |L.init             |main                       |        [Legacy] Java ME Client API      : enabled (all versions)
16-Jan-22 08:19:17,846|INFO |L.init             |main                       |        [Legacy] Silverlight Client API  : enabled (all versions)
16-Jan-22 08:19:17,846|WARN |L.init             |main                       |Lightstreamer Server is running with a Demo license, which has a limit of 20 concurrent users and can be used for evaluation, development, and testing, but not for production. If you need to evaluate Lightstreamer Server without this user limit, or need any information on the other license types, please contact info@lightstreamer.com
16-Jan-22 08:19:18,121|INFO |L.init             |main                       |Number of detected cores: 12
16-Jan-22 08:19:18,121|INFO |L.init             |main                       |Lightstreamer Server starting in ENTERPRISE edition.
16-Jan-22 08:19:18,308|INFO |L.init             |main                       |Started RMI server for JMX on port 8888
16-Jan-22 08:19:18,311|INFO |L.init             |ng of RMI Connector for JMX|Binding of RMI Connector for JMX on port 8888 (communication on port 8888) started...
16-Jan-22 08:19:18,356|INFO |L.init             |ng of RMI Connector for JMX|Binding of RMI Connector for JMX on port 8888 (communication on port 8888) successful.
16-Jan-22 08:19:18,357|INFO |L.init             |Connector reachability test|Test of reachability of the JMX Connector at localhost:8888 started...
16-Jan-22 08:19:18,366|INFO |L.init             |Connector reachability test|Test of reachability of the JMX Connector at localhost:8888 successful.
16-Jan-22 08:19:18,388|INFO |L.init             |nnector for Platform mbeans|Binding of RMI Connector for Platform mbeans on port 8888 (communication on port 8888) started...
16-Jan-22 08:19:18,392|INFO |L.init             |nnector for Platform mbeans|Binding of RMI Connector for Platform mbeans on port 8888 (communication on port 8888) successful.
16-Jan-22 08:19:18,394|INFO |L.init.connections |main                       |SERVER pool size set by default at 1000.
16-Jan-22 08:19:18,395|INFO |L.init.connections |main                       |ACCEPT pool size set by default at 12.
16-Jan-22 08:19:18,401|INFO |L.scheduler        |main                       |Creating passthrough checker on ACCEPT
16-Jan-22 08:19:18,410|INFO |L.scheduler        |main                       |Creating checker for 100 on SERVER
16-Jan-22 08:19:18,411|INFO |L.scheduler        |main                       |Importing checkers from SERVER to ACCEPT
16-Jan-22 08:19:18,411|INFO |L.scheduler        |main                       |Adding checker SERVER to ACCEPT
16-Jan-22 08:19:18,413|INFO |L.init.connections |main                       |Queue limit checks for SERVER pool added to checks for ACCEPT pool.
16-Jan-22 08:19:18,413|INFO |L.scheduler        |main                       |Creating passthrough checker on PRESTARTED SESSIONS
16-Jan-22 08:19:18,445|INFO |L.i.subscriptions  |main                       |data_provider element without name attribute; using DEFAULT as the default name.
16-Jan-22 08:19:18,457|INFO |L.i.subscriptions  |Init for PROXY_HELLOWORLD  |Loading Metadata Adapter for Adapter Set PROXY_HELLOWORLD
16-Jan-22 08:19:18,457|INFO |L.i.subscriptions  |Init for WELCOME           |Loading Metadata Adapter for Adapter Set WELCOME
16-Jan-22 08:19:18,458|INFO |L.i.subscriptions  |Init for PROXY_HELLOWORLD  |Finished loading Metadata Adapter for Adapter Set PROXY_HELLOWORLD
16-Jan-22 08:19:18,469|INFO |L.i.subscriptions  |or PROXY_HELLOWORLD.DEFAULT|Loading Data Adapter PROXY_HELLOWORLD.DEFAULT
16-Jan-22 08:19:18,477|INFO |reamerProxyAdapters|or PROXY_HELLOWORLD.DEFAULT|Proxy Data Adapter starting
16-Jan-22 08:19:18,482|INFO |L.P.D.transport    |or PROXY_HELLOWORLD.DEFAULT|Connecting...
16-Jan-22 08:19:18,485|INFO |L.P.D.transport    |Notify Socket Connector    |Waiting for a connection on port 6662...
16-Jan-22 08:19:18,485|INFO |L.P.D.transport    |uest/Reply Socket Connector|Waiting for a connection on port 6661...
16-Jan-22 08:19:18,717|INFO |L.i.subscriptions  |Init for WELCOME           |Finished loading Metadata Adapter for Adapter Set WELCOME
16-Jan-22 08:19:18,718|INFO |L.i.subscriptions  |Init for WELCOME.TELEMETRY |Loading Data Adapter WELCOME.TELEMETRY
16-Jan-22 08:19:18,718|INFO |L.i.subscriptions  |Init for WELCOME.STOCKS    |Loading Data Adapter WELCOME.STOCKS
16-Jan-22 08:19:18,718|INFO |L.i.subscriptions  |Init for WELCOME.CHAT      |Loading Data Adapter WELCOME.CHAT
16-Jan-22 08:19:18,718|INFO |L.i.subscriptions  |Init for WELCOME.ROOMBALL  |Loading Data Adapter WELCOME.ROOMBALL
16-Jan-22 08:19:18,719|INFO |L.i.subscriptions  |Init for WELCOME.TELEMETRY |Finished loading Data Adapter WELCOME.TELEMETRY
16-Jan-22 08:19:18,721|INFO |L.i.subscriptions  |Init for WELCOME.ROOMBALL  |Finished loading Data Adapter WELCOME.ROOMBALL
16-Jan-22 08:19:18,722|INFO |L.i.subscriptions  |Init for WELCOME.CHAT      |Finished loading Data Adapter WELCOME.CHAT
16-Jan-22 08:19:18,724|INFO |L.i.subscriptions  |Init for WELCOME.STOCKS    |Finished loading Data Adapter WELCOME.STOCKS
16-Jan-22 08:21:16,329|INFO |L.P.D.transport    |pool-3-thread-2            |Accepted connection (2) on the Request/Reply socket on port 6661 from /0:0:0:0:0:0:0:1:60635
16-Jan-22 08:21:16,329|INFO |L.P.D.transport    |pool-3-thread-1            |Accepted connection (1) on the Request/Reply socket on port 6661 from /0:0:0:0:0:0:0:1:60634
16-Jan-22 08:21:16,334|INFO |L.P.DEFAULT.sender |ORLD.DEFAULT Request Sender|Request sender 'PROXY_HELLOWORLD.DEFAULT-1' starting...
16-Jan-22 08:21:16,334|INFO |L.P.DEFAULT.sender |ORLD.DEFAULT Request Sender|Request sender 'PROXY_HELLOWORLD.DEFAULT-2' starting...
16-Jan-22 08:21:16,335|INFO |L.P.D.r.reply      |ORLD.DEFAULT Reply Receiver|Reply receiver 'PROXY_HELLOWORLD.DEFAULT-1' starting...
16-Jan-22 08:21:16,336|INFO |L.P.D.r.reply      |ORLD.DEFAULT Reply Receiver|Reply receiver 'PROXY_HELLOWORLD.DEFAULT-2' starting...
16-Jan-22 08:21:16,336|INFO |L.P.DEFAULT.sender |pool-3-thread-2            |Request sender 'PROXY_HELLOWORLD.DEFAULT-2' closed with reason: takeover
16-Jan-22 08:21:16,337|INFO |L.P.DEFAULT.sender |ORLD.DEFAULT Request Sender|Request sender 'PROXY_HELLOWORLD.DEFAULT-2' stopped
16-Jan-22 08:21:16,337|WARN |L.P.D.transport    |pool-3-thread-2            |Connection (2) on port 6661 from /0:0:0:0:0:0:0:1 succeeded too late: discarded.
16-Jan-22 08:21:16,337|INFO |L.P.D.r.reply      |ORLD.DEFAULT Reply Receiver|Reply receiver 'PROXY_HELLOWORLD.DEFAULT-2' stopped
16-Jan-22 08:21:16,337|INFO |L.P.D.r.reply      |ORLD.DEFAULT Request Sender|Reply receiver 'PROXY_HELLOWORLD.DEFAULT-2' closed with reason: takeover
16-Jan-22 08:21:16,337|INFO |L.P.D.transport    |pool-3-thread-1            |Connected (1)  on port 6661 from /0:0:0:0:0:0:0:1:60634
16-Jan-22 08:21:16,338|INFO |L.P.D.transport    |pool-3-thread-1            |Stopped waiting on port 6661
16-Jan-22 08:21:58,294|INFO |L.P.DEFAULT.sender |ORLD.DEFAULT Reply Receiver|Request sender 'PROXY_HELLOWORLD.DEFAULT-1' closed with reason: read error
16-Jan-22 08:21:58,295|INFO |L.P.DEFAULT.sender |ORLD.DEFAULT Request Sender|Trying to send close message from request sender 'PROXY_HELLOWORLD.DEFAULT-1'
16-Jan-22 08:21:58,296|INFO |L.P.DEFAULT.sender |ORLD.DEFAULT Request Sender|Failed to send close message from request sender 'PROXY_HELLOWORLD.DEFAULT-1'
16-Jan-22 08:21:58,296|INFO |L.P.DEFAULT.sender |ORLD.DEFAULT Request Sender|Request sender 'PROXY_HELLOWORLD.DEFAULT-1' stopped
16-Jan-22 08:21:58,296|FATAL|L.P.DEFAULT        |ORLD.DEFAULT Reply Receiver|I/O Exception caught while reading/writing from/to streams on PROXY_HELLOWORLD.DEFAULT: Connection reset, aborting...
java.net.SocketException: Connection reset
	at java.net.SocketInputStream.read(Unknown Source)
	at java.net.SocketInputStream.read(Unknown Source)
	at sun.nio.cs.StreamDecoder.readBytes(Unknown Source)
	at sun.nio.cs.StreamDecoder.implRead(Unknown Source)
	at sun.nio.cs.StreamDecoder.read(Unknown Source)
	at java.io.InputStreamReader.read(Unknown Source)
	at java.io.BufferedReader.fill(Unknown Source)
	at java.io.BufferedReader.readLine(Unknown Source)
	at java.io.LineNumberReader.readLine(Unknown Source)
	at com.lightstreamer.adapters.proxy.request_reply.NotifyReceiver.run(NotifyReceiver.java:99)
16-Jan-22 08:21:58,296|INFO |L.P.D.r.reply      |ORLD.DEFAULT Request Sender|Reply receiver 'PROXY_HELLOWORLD.DEFAULT-1' closed with reason: read error
16-Jan-22 08:21:58,296|INFO |L.P.D.r.reply      |ORLD.DEFAULT Reply Receiver|Reply receiver 'PROXY_HELLOWORLD.DEFAULT-1' stopped
16-Jan-22 08:23:39,787|INFO |L.init             |Thread-17                  |Shutdown requested by script, or via JMX.
16-Jan-22 08:23:43,411|INFO |L.init             |main                       |Lightstreamer Server 7.2.0 build 2001
16-Jan-22 08:23:43,413|INFO |L.init             |main                       |Server launched on Java Virtual Machine: Oracle Corporation, Java HotSpot(TM) 64-Bit Server VM, 25.311-b11, 1.8.0_311-b11 on Windows 10
16-Jan-22 08:23:43,427|INFO |L.license          |main                       |License correctly bound with the following parameter(s):
16-Jan-22 08:23:43,427|INFO |L.license          |main                       |        Product                          : LS-SERVER
16-Jan-22 08:23:43,428|INFO |L.license          |main                       |        Edition                          : ENTERPRISE
16-Jan-22 08:23:43,428|INFO |L.license          |main                       |        License Type                     : DEMO
16-Jan-22 08:23:43,428|INFO |L.license          |main                       |        Contract Id                      : DEMO
16-Jan-22 08:23:43,428|INFO |L.init             |main                       |        Mobile Push Notifications        : enabled
16-Jan-22 08:23:43,428|INFO |L.init             |main                       |        Max Message Rate (Downstream)    : unlimited
16-Jan-22 08:23:43,429|INFO |L.init             |main                       |        JMX Management API               : enabled
16-Jan-22 08:23:43,429|INFO |L.init             |main                       |        Bandwidth Control                : enabled
16-Jan-22 08:23:43,429|INFO |L.init             |main                       |        TLS/SSL Support                  : enabled
16-Jan-22 08:23:43,429|INFO |L.init             |main                       |        Web Client API                   : enabled (all versions)
16-Jan-22 08:23:43,429|INFO |L.init             |main                       |        Android Client API               : enabled (all versions)
16-Jan-22 08:23:43,429|INFO |L.init             |main                       |        iOS Client API                   : enabled (all versions)
16-Jan-22 08:23:43,430|INFO |L.init             |main                       |        Java SE Client API               : enabled (all versions)
16-Jan-22 08:23:43,430|INFO |L.init             |main                       |        .NET Standard Client API         : enabled (all versions)
16-Jan-22 08:23:43,430|INFO |L.init             |main                       |        Node.js Client API               : enabled (all versions)
16-Jan-22 08:23:43,430|INFO |L.init             |main                       |        macOS Client API                 : enabled (all versions)
16-Jan-22 08:23:43,430|INFO |L.init             |main                       |        tvOS Client API                  : enabled (all versions)
16-Jan-22 08:23:43,430|INFO |L.init             |main                       |        watchOS Client API               : enabled (all versions)
16-Jan-22 08:23:43,431|INFO |L.init             |main                       |        Generic Clients (TLCP Protocol)  : enabled (all versions)
16-Jan-22 08:23:43,431|INFO |L.init             |main                       |        [Legacy] BlackBerry Client API   : enabled (all versions)
16-Jan-22 08:23:43,431|INFO |L.init             |main                       |        [Legacy] Flash Client API        : enabled (all versions)
16-Jan-22 08:23:43,431|INFO |L.init             |main                       |        [Legacy] Flex and AIR Client API : enabled (all versions)
16-Jan-22 08:23:43,431|INFO |L.init             |main                       |        [Legacy] Java ME Client API      : enabled (all versions)
16-Jan-22 08:23:43,431|INFO |L.init             |main                       |        [Legacy] Silverlight Client API  : enabled (all versions)
16-Jan-22 08:23:43,431|WARN |L.init             |main                       |Lightstreamer Server is running with a Demo license, which has a limit of 20 concurrent users and can be used for evaluation, development, and testing, but not for production. If you need to evaluate Lightstreamer Server without this user limit, or need any information on the other license types, please contact info@lightstreamer.com
16-Jan-22 08:23:43,705|INFO |L.init             |main                       |Number of detected cores: 12
16-Jan-22 08:23:43,705|INFO |L.init             |main                       |Lightstreamer Server starting in ENTERPRISE edition.
16-Jan-22 08:23:43,894|INFO |L.init             |main                       |Started RMI server for JMX on port 8888
16-Jan-22 08:23:43,897|INFO |L.init             |ng of RMI Connector for JMX|Binding of RMI Connector for JMX on port 8888 (communication on port 8888) started...
16-Jan-22 08:23:43,943|INFO |L.init             |ng of RMI Connector for JMX|Binding of RMI Connector for JMX on port 8888 (communication on port 8888) successful.
16-Jan-22 08:23:43,945|INFO |L.init             |Connector reachability test|Test of reachability of the JMX Connector at localhost:8888 started...
16-Jan-22 08:23:43,954|INFO |L.init             |Connector reachability test|Test of reachability of the JMX Connector at localhost:8888 successful.
16-Jan-22 08:23:43,976|INFO |L.init             |nnector for Platform mbeans|Binding of RMI Connector for Platform mbeans on port 8888 (communication on port 8888) started...
16-Jan-22 08:23:43,979|INFO |L.init             |nnector for Platform mbeans|Binding of RMI Connector for Platform mbeans on port 8888 (communication on port 8888) successful.
16-Jan-22 08:23:43,982|INFO |L.init.connections |main                       |SERVER pool size set by default at 1000.
16-Jan-22 08:23:43,983|INFO |L.init.connections |main                       |ACCEPT pool size set by default at 12.
16-Jan-22 08:23:43,988|INFO |L.scheduler        |main                       |Creating passthrough checker on ACCEPT
16-Jan-22 08:23:43,998|INFO |L.scheduler        |main                       |Creating checker for 100 on SERVER
16-Jan-22 08:23:43,999|INFO |L.scheduler        |main                       |Importing checkers from SERVER to ACCEPT
16-Jan-22 08:23:43,999|INFO |L.scheduler        |main                       |Adding checker SERVER to ACCEPT
16-Jan-22 08:23:44,001|INFO |L.init.connections |main                       |Queue limit checks for SERVER pool added to checks for ACCEPT pool.
16-Jan-22 08:23:44,001|INFO |L.scheduler        |main                       |Creating passthrough checker on PRESTARTED SESSIONS
16-Jan-22 08:23:44,033|INFO |L.i.subscriptions  |main                       |data_provider element without name attribute; using DEFAULT as the default name.
16-Jan-22 08:23:44,044|INFO |L.i.subscriptions  |Init for PROXY_HELLOWORLD  |Loading Metadata Adapter for Adapter Set PROXY_HELLOWORLD
16-Jan-22 08:23:44,044|INFO |L.i.subscriptions  |Init for WELCOME           |Loading Metadata Adapter for Adapter Set WELCOME
16-Jan-22 08:23:44,045|INFO |L.i.subscriptions  |Init for PROXY_HELLOWORLD  |Finished loading Metadata Adapter for Adapter Set PROXY_HELLOWORLD
16-Jan-22 08:23:44,052|INFO |L.i.subscriptions  |or PROXY_HELLOWORLD.DEFAULT|Loading Data Adapter PROXY_HELLOWORLD.DEFAULT
16-Jan-22 08:23:44,061|INFO |reamerProxyAdapters|or PROXY_HELLOWORLD.DEFAULT|Proxy Data Adapter starting
16-Jan-22 08:23:44,065|INFO |L.P.D.transport    |or PROXY_HELLOWORLD.DEFAULT|Connecting...
16-Jan-22 08:23:44,067|INFO |L.P.D.transport    |uest/Reply Socket Connector|Waiting for a connection on port 6661...
16-Jan-22 08:23:44,067|INFO |L.P.D.transport    |Notify Socket Connector    |Waiting for a connection on port 6662...
16-Jan-22 08:23:44,300|INFO |L.i.subscriptions  |Init for WELCOME           |Finished loading Metadata Adapter for Adapter Set WELCOME
16-Jan-22 08:23:44,301|INFO |L.i.subscriptions  |Init for WELCOME.TELEMETRY |Loading Data Adapter WELCOME.TELEMETRY
16-Jan-22 08:23:44,301|INFO |L.i.subscriptions  |Init for WELCOME.CHAT      |Loading Data Adapter WELCOME.CHAT
16-Jan-22 08:23:44,301|INFO |L.i.subscriptions  |Init for WELCOME.STOCKS    |Loading Data Adapter WELCOME.STOCKS
16-Jan-22 08:23:44,301|INFO |L.i.subscriptions  |Init for WELCOME.ROOMBALL  |Loading Data Adapter WELCOME.ROOMBALL
16-Jan-22 08:23:44,303|INFO |L.i.subscriptions  |Init for WELCOME.TELEMETRY |Finished loading Data Adapter WELCOME.TELEMETRY
16-Jan-22 08:23:44,304|INFO |L.i.subscriptions  |Init for WELCOME.ROOMBALL  |Finished loading Data Adapter WELCOME.ROOMBALL
16-Jan-22 08:23:44,307|INFO |L.i.subscriptions  |Init for WELCOME.CHAT      |Finished loading Data Adapter WELCOME.CHAT
16-Jan-22 08:23:44,307|INFO |L.i.subscriptions  |Init for WELCOME.STOCKS    |Finished loading Data Adapter WELCOME.STOCKS
16-Jan-22 08:24:01,477|INFO |L.P.D.transport    |pool-3-thread-1            |Accepted connection (1) on the Request/Reply socket on port 6661 from /0:0:0:0:0:0:0:1:60661
16-Jan-22 08:24:01,477|INFO |L.P.D.transport    |pool-3-thread-2            |Accepted connection (2) on the Request/Reply socket on port 6661 from /0:0:0:0:0:0:0:1:60662
16-Jan-22 08:24:01,483|INFO |L.P.DEFAULT.sender |ORLD.DEFAULT Request Sender|Request sender 'PROXY_HELLOWORLD.DEFAULT-2' starting...
16-Jan-22 08:24:01,483|INFO |L.P.DEFAULT.sender |ORLD.DEFAULT Request Sender|Request sender 'PROXY_HELLOWORLD.DEFAULT-1' starting...
16-Jan-22 08:24:01,484|INFO |L.P.D.r.reply      |ORLD.DEFAULT Reply Receiver|Reply receiver 'PROXY_HELLOWORLD.DEFAULT-2' starting...
16-Jan-22 08:24:01,484|INFO |L.P.D.r.reply      |ORLD.DEFAULT Reply Receiver|Reply receiver 'PROXY_HELLOWORLD.DEFAULT-1' starting...
16-Jan-22 08:24:01,485|INFO |L.P.DEFAULT.sender |pool-3-thread-1            |Request sender 'PROXY_HELLOWORLD.DEFAULT-1' closed with reason: takeover
16-Jan-22 08:24:01,485|WARN |L.P.D.transport    |pool-3-thread-1            |Connection (1) on port 6661 from /0:0:0:0:0:0:0:1 succeeded too late: discarded.
16-Jan-22 08:24:01,485|INFO |L.P.DEFAULT.sender |ORLD.DEFAULT Request Sender|Request sender 'PROXY_HELLOWORLD.DEFAULT-1' stopped
16-Jan-22 08:24:01,486|INFO |L.P.D.transport    |pool-3-thread-2            |Connected (2)  on port 6661 from /0:0:0:0:0:0:0:1:60662
16-Jan-22 08:24:01,486|INFO |L.P.D.r.reply      |ORLD.DEFAULT Reply Receiver|Reply receiver 'PROXY_HELLOWORLD.DEFAULT-1' stopped
16-Jan-22 08:24:01,486|INFO |L.P.D.r.reply      |ORLD.DEFAULT Request Sender|Reply receiver 'PROXY_HELLOWORLD.DEFAULT-1' closed with reason: takeover
16-Jan-22 08:24:01,486|INFO |L.P.D.transport    |pool-3-thread-2            |Stopped waiting on port 6661
16-Jan-22 08:24:01,506|WARN |L.P.DEFAULT.sender |ORLD.DEFAULT Reply Receiver|Reply to request 1642317841503 received too late
16-Jan-22 08:24:27,158|INFO |L.P.DEFAULT.sender |ORLD.DEFAULT Reply Receiver|Request sender 'PROXY_HELLOWORLD.DEFAULT-2' closed with reason: read error
16-Jan-22 08:24:27,158|INFO |L.P.DEFAULT.sender |ORLD.DEFAULT Request Sender|Request sender 'PROXY_HELLOWORLD.DEFAULT-2' stopped
16-Jan-22 08:24:27,158|INFO |L.P.D.r.reply      |ORLD.DEFAULT Request Sender|Reply receiver 'PROXY_HELLOWORLD.DEFAULT-2' closed with reason: read error
16-Jan-22 08:24:27,159|FATAL|L.P.DEFAULT        |ORLD.DEFAULT Reply Receiver|I/O Exception caught while reading/writing from/to streams on PROXY_HELLOWORLD.DEFAULT: Connection reset, aborting...
java.net.SocketException: Connection reset
	at java.net.SocketInputStream.read(Unknown Source)
	at java.net.SocketInputStream.read(Unknown Source)
	at sun.nio.cs.StreamDecoder.readBytes(Unknown Source)
	at sun.nio.cs.StreamDecoder.implRead(Unknown Source)
	at sun.nio.cs.StreamDecoder.read(Unknown Source)
	at java.io.InputStreamReader.read(Unknown Source)
	at java.io.BufferedReader.fill(Unknown Source)
	at java.io.BufferedReader.readLine(Unknown Source)
	at java.io.LineNumberReader.readLine(Unknown Source)
	at com.lightstreamer.adapters.proxy.request_reply.NotifyReceiver.run(NotifyReceiver.java:99)
16-Jan-22 08:24:27,160|INFO |L.P.D.r.reply      |ORLD.DEFAULT Reply Receiver|Reply receiver 'PROXY_HELLOWORLD.DEFAULT-2' stopped
16-Jan-22 08:24:56,093|INFO |L.init             |main                       |Lightstreamer Server 7.2.0 build 2001
16-Jan-22 08:24:56,095|INFO |L.init             |main                       |Server launched on Java Virtual Machine: Oracle Corporation, Java HotSpot(TM) 64-Bit Server VM, 25.311-b11, 1.8.0_311-b11 on Windows 10
16-Jan-22 08:24:56,109|INFO |L.license          |main                       |License correctly bound with the following parameter(s):
16-Jan-22 08:24:56,109|INFO |L.license          |main                       |        Product                          : LS-SERVER
16-Jan-22 08:24:56,109|INFO |L.license          |main                       |        Edition                          : ENTERPRISE
16-Jan-22 08:24:56,109|INFO |L.license          |main                       |        License Type                     : DEMO
16-Jan-22 08:24:56,109|INFO |L.license          |main                       |        Contract Id                      : DEMO
16-Jan-22 08:24:56,110|INFO |L.init             |main                       |        Mobile Push Notifications        : enabled
16-Jan-22 08:24:56,110|INFO |L.init             |main                       |        Max Message Rate (Downstream)    : unlimited
16-Jan-22 08:24:56,110|INFO |L.init             |main                       |        JMX Management API               : enabled
16-Jan-22 08:24:56,110|INFO |L.init             |main                       |        Bandwidth Control                : enabled
16-Jan-22 08:24:56,110|INFO |L.init             |main                       |        TLS/SSL Support                  : enabled
16-Jan-22 08:24:56,110|INFO |L.init             |main                       |        Web Client API                   : enabled (all versions)
